price_doc;id;timestamp;full_sq;life_sq;floor;max_floor;material;build_year;num_room;kitch_sq;state;product_type;sub_area
4070000;4174;2012-10-11;34;19.0;11.0;;;;;;;Investment;Savelki
5450000;4175;2012-10-11;35;19.0;4.0;;;;;;;Investment;Kuz'minki
7943000;4176;2012-10-11;61;57.0;12.0;;;;;;;OwnerOccupier;Mitino
7400000;4177;2012-10-11;51;31.0;8.0;;;;;;;Investment;Juzhnoe Medvedkovo
4110024;4178;2012-10-11;54;;11.0;;;;;;;OwnerOccupier;Poselenie Desjonovskoe
5888000;4179;2012-10-11;65;35.0;16.0;;;;;;;OwnerOccupier;Poselenie Voskresenskoe
5000000;4180;2012-10-12;30;17.0;5.0;;;;;;;Investment;Pokrovskoe Streshnevo
11700000;4181;2012-10-12;81;45.0;13.0;;;;;;;Investment;Juzhnoe Medvedkovo
6431694;4182;2012-10-12;54;54.0;3.0;;;;;;;Investment;Kon'kovo
3649360;4183;2012-10-12;41;;5.0;;;;;;;OwnerOccupier;Poselenie Vnukovskoe
5644478;4184;2012-10-12;52;22.0;13.0;;;;;;;OwnerOccupier;Birjulevo Vostochnoe
2910000;4185;2012-10-12;18;14.0;2.0;;;;;;;Investment;Solncevo
4994650;4186;2012-10-12;51;;17.0;;;;;;;OwnerOccupier;Nekrasovka
3197700;4187;2012-10-12;30;30.0;11.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
5770800;4188;2012-10-12;68;68.0;12.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
5486450;4189;2012-10-12;55;55.0;13.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
5700000;4190;2012-10-12;38;19.0;14.0;;;;;;;Investment;Novokosino
6300000;4191;2012-10-12;44;29.0;2.0;;;;;;;Investment;Vostochnoe Izmajlovo
7884000;4192;2012-10-12;87;87.0;7.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
7434966;4193;2012-10-12;159;;;;;;;;;OwnerOccupier;Poselenie Pervomajskoe
4503212;4194;2012-10-12;57;;17.0;;;;;;;OwnerOccupier;Poselenie Vnukovskoe
5153664;4195;2012-10-12;60;60.0;21.0;;;;;;;OwnerOccupier;Poselenie Vnukovskoe
3142150;4196;2012-10-12;31;;5.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
6457416;4197;2012-10-12;138;;;;;;;;;OwnerOccupier;Poselenie Pervomajskoe
2910000;4198;2012-10-13;19;14.0;2.0;;;;;;;Investment;Solncevo
18506880;4199;2012-10-13;100;;8.0;;;;;;;OwnerOccupier;Izmajlovo
1000000;4200;2012-10-13;33;18.0;4.0;;;;;;;Investment;Nizhegorodskoe
8682800;4201;2012-10-13;41;17.0;9.0;;;;;;;OwnerOccupier;Ochakovo-Matveevskoe
4994650;4202;2012-10-13;52;;17.0;;;;;;;OwnerOccupier;Nekrasovka
4110024;4203;2012-10-13;54;;9.0;;;;;;;OwnerOccupier;Poselenie Desjonovskoe
7700000;4204;2012-10-13;52;30.0;2.0;;;;;;;Investment;Mitino
5400000;4205;2012-10-13;31;21.0;2.0;;;;;;;Investment;Koptevo
4745934;4206;2012-10-13;63;;6.0;;;;;;;OwnerOccupier;Tverskoe
5950000;4207;2012-10-14;43;28.0;2.0;;;;;;;Investment;Ljublino
5082880;4208;2012-10-14;55;30.0;10.0;;;;;;;OwnerOccupier;Poselenie Voskresenskoe
4944510;4209;2012-10-15;60;60.0;9.0;;;;;;;OwnerOccupier;Poselenie Moskovskij
5800000;4210;2012-10-15;44;28.0;1.0;;;;;;;Investment;Perovo
1000000;4211;2012-10-15;36;15.0;5.0;;;;;;;Investment;Matushkino
6900000;4212;2012-10-15;42;28.0;1.0;;;;;;;Investment;Preobrazhenskoe
3317600;4213;2012-10-15;37;;3.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
3398250;4214;2012-10-15;34;;15.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
4562601;4215;2012-10-15;57;57.0;18.0;;;;;;;OwnerOccupier;Poselenie Vnukovskoe
10708100;4216;2012-10-15;82;75.0;10.0;;;;;;;OwnerOccupier;Mitino
10176063;4217;2012-10-15;61;;9.0;;;;;;;OwnerOccupier;Strogino
8800000;4218;2012-10-15;77;45.0;6.0;;;;;;;Investment;Krjukovo
4928820;4219;2012-10-15;60;55.0;15.0;;;;;;;OwnerOccupier;Poselenie Voskresenskoe
6750000;4220;2012-10-15;45;32.0;5.0;;;;;;;Investment;Preobrazhenskoe
5852000;4221;2012-10-15;77;;11.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
4994650;4222;2012-10-15;51;;14.0;;;;;;;OwnerOccupier;Nekrasovka
4900000;4223;2012-10-15;32;15.0;1.0;;;;;;;Investment;Pechatniki
5059776;4224;2012-10-15;60;30.0;3.0;;;;;;;OwnerOccupier;Poselenie Voskresenskoe
6300000;4225;2012-10-16;34;19.0;;;;;;;;Investment;Chertanovo Severnoe
5836800;4226;2012-10-16;76;;12.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
3936450;4227;2012-10-16;48;;11.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
5289900;4228;2012-10-16;68;;8.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
5770800;4229;2012-10-16;67;;4.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
4150024;4230;2012-10-16;54;;8.0;;;;;;;OwnerOccupier;Zapadnoe Degunino
4169938;4231;2012-10-16;43;;6.0;;;;;;;OwnerOccupier;Poselenie Vnukovskoe
5000000;4232;2012-10-16;30;17.0;5.0;;;;;;;Investment;Bogorodskoe
5935050;4233;2012-10-16;59;;3.0;;;;;;;OwnerOccupier;Krjukovo
11500000;4234;2012-10-16;72;43.0;11.0;;;;;;;Investment;Moskvorech'e-Saburovo
5905900;4235;2012-10-16;76;;5.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
5289900;4236;2012-10-16;68;68.0;9.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
11400000;4237;2012-10-16;74;43.0;9.0;;;;;;;Investment;Zjablikovo
4480103;4238;2012-10-16;71;48.0;17.0;;;;;;;OwnerOccupier;Poselenie Shherbinka
3274574;4239;2012-10-16;37;;17.0;;;;;;;OwnerOccupier;Zapadnoe Degunino
5186850;4240;2012-10-16;68;68.0;7.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
7923741;4241;2012-10-16;170;;2.0;;;;;;;OwnerOccupier;Poselenie Pervomajskoe
3749000;4242;2012-10-16;43;18.0;15.0;;;;;;;OwnerOccupier;Poselenie Voskresenskoe
4058809;4243;2012-10-16;43;43.0;4.0;;;;;;;OwnerOccupier;Juzhnoe Tushino
7400000;4244;2012-10-16;40;27.0;9.0;;;;;;;Investment;Nagatinskij Zaton
4008900;4245;2012-10-16;48;48.0;8.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
4630272;4246;2012-10-16;62;;14.0;;;;;;;OwnerOccupier;Tverskoe
2000000;4247;2012-10-16;18;14.0;5.0;;;;;;;Investment;Solncevo
4008900;4248;2012-10-17;48;;10.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
11000000;4249;2012-10-17;75;43.0;9.0;;;;;;;Investment;Gol'janovo
9000000;4250;2012-10-17;32;17.0;4.0;;;;;;;Investment;Jakimanka
4800000;4251;2012-10-17;32;18.0;7.0;;;;;;;Investment;Orehovo-Borisovo Severnoe
2716000;4252;2012-10-17;19;19.0;1.0;;;;;;;Investment;Solncevo
5770800;4253;2012-10-17;68;;14.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
6200000;4254;2012-10-17;35;19.0;14.0;;;;;;;Investment;Nagatino-Sadovniki
11317400;4255;2012-10-17;76;45.0;4.0;;;;;;;OwnerOccupier;Vojkovskoe
5000000;4256;2012-10-17;31;18.0;5.0;;;;;;;Investment;Mozhajskoe
6200000;4257;2012-10-17;37;22.0;9.0;;;;;;;Investment;Zjuzino
6700000;4258;2012-10-17;38;19.0;11.0;;;;;;;Investment;Beskudnikovskoe
3811975;4259;2012-10-17;43;18.0;5.0;;;;;;;OwnerOccupier;Poselenie Voskresenskoe
5829200;4260;2012-10-17;76;;10.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
6100000;4261;2012-10-17;39;20.0;12.0;;;;;;;Investment;Chertanovo Juzhnoe
6500000;4262;2012-10-17;39;20.0;19.0;;;;;;;Investment;Severnoe Butovo
24818928;4263;2012-10-17;156;;10.0;;;;;;;OwnerOccupier;Mar'ino
990000;4264;2012-10-17;84;51.0;12.0;;;;;;;Investment;Vnukovo
6205910;4265;2012-10-17;77;;12.0;;;;;;;OwnerOccupier;Poselenie Voskresenskoe
8000000;4266;2012-10-17;58;43.0;5.0;;;;;;;Investment;Donskoe
3681002;4267;2012-10-17;67;;2.0;;;;;;;OwnerOccupier;Poselenie Filimonkovskoe
6756400;4268;2012-10-18;88;;7.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
3213000;4269;2012-10-18;35;;2.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
5680000;4270;2012-10-18;56;56.0;1.0;;;;;;;OwnerOccupier;Krjukovo
4500000;4271;2012-10-18;30;17.0;4.0;;;;;;;Investment;Dmitrovskoe
5100000;4272;2012-10-18;33;17.0;5.0;;;;;;;Investment;Severnoe Izmajlovo
14350000;4273;2012-10-18;74;45.0;4.0;;;;;;;Investment;Krylatskoe
4383700;4274;2012-10-18;43;;12.0;;;;;;;OwnerOccupier;Poselenie Moskovskij
5000000;4275;2012-10-18;30;18.0;3.0;;;;;;;Investment;Koptevo
8100000;4276;2012-10-18;33;17.0;14.0;;;;;;;Investment;Meshhanskoe
6050000;4277;2012-10-18;32;19.0;4.0;;;;;;;Investment;Filevskij Park
4600000;4278;2012-10-18;34;19.0;12.0;;;;;;;Investment;Birjulevo Vostochnoe
4600000;4279;2012-10-18;40;;11.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
6780400;4280;2012-10-18;79;74.0;14.0;;;;;;;OwnerOccupier;Poselenie Voskresenskoe
8500000;4281;2012-10-18;52;30.0;4.0;;;;;;;Investment;Severnoe Butovo
4560000;4282;2012-10-18;28;17.0;1.0;;;;;;;Investment;Ljublino
2950300;4283;2012-10-18;36;36.0;1.0;;;;;;;OwnerOccupier;Orehovo-Borisovo Severnoe
3300000;4284;2012-10-18;21;13.0;8.0;;;;;;;Investment;Meshhanskoe
6975488;4285;2012-10-19;76;;16.0;;;;;;;OwnerOccupier;Poselenie Moskovskij
4008900;4286;2012-10-19;48;;11.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
4800000;4287;2012-10-19;35;33.0;2.0;;;;;;;Investment;Otradnoe
3946975;4288;2012-10-19;40;18.0;6.0;;;;;;;OwnerOccupier;Poselenie Voskresenskoe
2000000;4289;2012-10-19;37;19.0;7.0;;;;;;;Investment;Severnoe Medvedkovo
2000000;4290;2012-10-19;70;49.0;10.0;;;;;;;Investment;Novogireevo
6900000;4291;2012-10-19;39;36.0;13.0;;;;;;;Investment;Danilovskoe
5063160;4292;2012-10-19;58;;18.0;;;;;;;OwnerOccupier;Poselenie Vnukovskoe
3830500;4293;2012-10-19;40;;3.0;;;;;;;OwnerOccupier;Poselenie Voskresenskoe
5821200;4294;2012-10-19;58;;3.0;;;;;;;OwnerOccupier;Krjukovo
7500000;4295;2012-10-19;53;29.0;11.0;;;;;;;Investment;Mar'ino
2716000;4296;2012-10-19;20;18.0;4.0;;;;;;;Investment;Solncevo
3396800;4297;2012-10-19;38;;3.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
6114610;4298;2012-10-19;76;;16.0;;;;;;;OwnerOccupier;Poselenie Voskresenskoe
6500000;4299;2012-10-19;47;32.0;14.0;;;;;;;Investment;Caricyno
4025500;4300;2012-10-19;48;;3.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
10600000;4301;2012-10-19;56;30.0;7.0;;;;;;;Investment;Horoshevskoe
11822900;4302;2012-10-19;59;34.0;12.0;;;;;;;OwnerOccupier;Ochakovo-Matveevskoe
8800000;4303;2012-10-19;58;30.0;2.0;;;;;;;Investment;Pokrovskoe Streshnevo
6654530;4304;2012-10-20;77;40.0;10.0;;;;;;;OwnerOccupier;Poselenie Voskresenskoe
5125000;4305;2012-10-20;37;18.0;12.0;;;;;;;Investment;Gol'janovo
19100000;4306;2012-10-20;98;65.0;8.0;;;;;;;Investment;Levoberezhnoe
7300000;4307;2012-10-20;42;23.0;14.0;;;;;;;Investment;Ramenki
4819270;4308;2012-10-20;82;82.0;2.0;;;;;;;OwnerOccupier;Mar'ina Roshha
3810000;4309;2012-10-20;60;;1.0;;;;;;;OwnerOccupier;Mar'ina Roshha
15000000;4310;2012-10-20;59;34.0;10.0;;;;;;;Investment;Lomonosovskoe
4025500;4311;2012-10-22;48;;6.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
5000000;4312;2012-10-22;37;18.0;16.0;;;;;;;Investment;Zapadnoe Degunino
8248500;4313;2012-10-22;61;;18.0;;;;;;;OwnerOccupier;Mitino
4741970;4314;2012-10-22;44;0.0;9.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
3444000;4315;2012-10-22;42;;2.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
6780400;4316;2012-10-22;79;74.0;12.0;;;;;;;OwnerOccupier;Poselenie Voskresenskoe
7352800;4317;2012-10-22;40;;10.0;;;;;;;OwnerOccupier;Severnoe Tushino
3295985;4318;2012-10-22;38;38.0;8.0;;;;;;;OwnerOccupier;Tverskoe
3660300;4319;2012-10-22;44;;14.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
6469644;4320;2012-10-22;70;;15.0;;;;;;;OwnerOccupier;Poselenie Moskovskij
5082880;4321;2012-10-22;60;;13.0;;;;;;;OwnerOccupier;Poselenie Voskresenskoe
3024938;4322;2012-10-22;34;;4.0;;;;;;;OwnerOccupier;Zapadnoe Degunino
990000;4323;2012-10-22;37;18.0;8.0;;;;;;;Investment;Veshnjaki
6136900;4324;2012-10-22;79;;4.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
3274574;4325;2012-10-22;37;;12.0;;;;;;;OwnerOccupier;Poselenie Desjonovskoe
4396700;4326;2012-10-22;57;;12.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
7389480;4327;2012-10-22;46;19.0;17.0;;;;;;;Investment;Otradnoe
4900000;4328;2012-10-22;27;14.0;4.0;;;;;;;Investment;Severnoe Tushino
3912000;4329;2012-10-22;38;18.0;8.0;;;;;;;OwnerOccupier;Poselenie Voskresenskoe
5200000;4330;2012-10-22;32;21.0;7.0;;;;;;;Investment;Golovinskoe
8248500;4331;2012-10-22;61;;18.0;;;;;;;OwnerOccupier;Mitino
11404800;4332;2012-10-22;75;44.0;9.0;;;;;;;OwnerOccupier;Vojkovskoe
11967240;4333;2012-10-22;96;;23.0;;;;;;;OwnerOccupier;Mitino
3510900;4334;2012-10-22;42;;12.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
4506800;4335;2012-10-22;59;;16.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
4731352;4336;2012-10-22;63;;17.0;;;;;;;OwnerOccupier;Tverskoe
5501549;4337;2012-10-22;77;;6.0;;;;;;;OwnerOccupier;Tverskoe
4535300;4338;2012-10-23;58;;7.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
3141600;4339;2012-10-23;35;;3.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
6100000;4340;2012-10-23;32;15.0;1.0;;;;;;;Investment;Otradnoe
3219352;4341;2012-10-23;38;;16.0;;;;;;;OwnerOccupier;Poselenie Vnukovskoe
4755317;4342;2012-10-23;63;;16.0;;;;;;;OwnerOccupier;Tverskoe
5800000;4343;2012-10-23;51;30.0;11.0;;;;;;;Investment;Krjukovo
3830500;4344;2012-10-23;38;18.0;3.0;;;;;;;OwnerOccupier;Poselenie Voskresenskoe
4242000;4345;2012-10-23;50;;1.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
7008000;4346;2012-10-23;87;;12.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
2716000;4347;2012-10-23;18;14.0;5.0;;;;;;;Investment;Solncevo
5946640;4348;2012-10-23;61;;6.0;;;;;;;OwnerOccupier;Poselenie Moskovskij
6300000;4349;2012-10-23;49;28.0;10.0;;;;;;;Investment;Staroe Krjukovo
4731621;4350;2012-10-23;62;;9.0;;;;;;;OwnerOccupier;Poselenie Vnukovskoe
2000000;4351;2012-10-23;44;27.0;5.0;;;;;;;Investment;Severnoe Tushino
12700000;4352;2012-10-23;75;46.0;9.0;;;;;;;Investment;Troparevo-Nikulino
990000;4353;2012-10-23;39;24.0;6.0;;;;;;;Investment;Kuncevo
4900000;4354;2012-10-23;39;19.0;7.0;;;;;;;Investment;Silino
3912000;4355;2012-10-23;43;;14.0;;;;;;;OwnerOccupier;Poselenie Voskresenskoe
5223813;4356;2012-10-23;74;;12.0;;;;;;;OwnerOccupier;Poselenie Desjonovskoe
7950000;4357;2012-10-23;56;34.0;4.0;;;;;;;Investment;Golovinskoe
7434966;4358;2012-10-23;159;159.0;1.0;;;;;;;OwnerOccupier;Poselenie Pervomajskoe
5063160;4359;2012-10-23;58;;17.0;;;;;;;OwnerOccupier;Tverskoe
10176063;4360;2012-10-23;61;;8.0;;;;;;;OwnerOccupier;Strogino
4779062;4361;2012-10-23;55;;2.0;;;;;;;OwnerOccupier;Poselenie Voskresenskoe
5082880;4362;2012-10-23;60;30.0;11.0;;;;;;;OwnerOccupier;Poselenie Voskresenskoe
7750000;4363;2012-10-24;39;18.0;8.0;;;;;;;Investment;Zjuzino
4750000;4364;2012-10-24;32;20.0;3.0;;;;;;;Investment;Bogorodskoe
5770800;4365;2012-10-24;68;;9.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
9700000;4366;2012-10-24;63;44.0;8.0;;;;;;;Investment;Vojkovskoe
4503212;4367;2012-10-24;57;57.0;3.0;;;;;;;OwnerOccupier;Poselenie Vnukovskoe
6799850;4368;2012-10-24;43;40.0;24.0;;;;;;;OwnerOccupier;Mitino
6198500;4369;2012-10-24;77;;17.0;;;;;;;OwnerOccupier;Nekrasovka
4754493;4370;2012-10-24;63;;17.0;;;;;;;OwnerOccupier;Poselenie Vnukovskoe
5289900;4371;2012-10-24;68;;5.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
2000000;4372;2012-10-24;40;23.0;15.0;;;;;;;Investment;Horoshevo-Mnevniki
5447553;4373;2012-10-24;78;;15.0;;;;;;;OwnerOccupier;Ramenki
3624072;4374;2012-10-24;50;50.0;11.0;;;;;;;OwnerOccupier;Poselenie Shherbinka
5650000;4375;2012-10-24;38;18.0;7.0;;;;;;;Investment;Ljublino
4582831;4376;2012-10-24;62;62.0;5.0;;;;;;;OwnerOccupier;Poselenie Vnukovskoe
5063160;4377;2012-10-24;58;;21.0;;;;;;;OwnerOccupier;Poselenie Vnukovskoe
5213933;4378;2012-10-24;58;58.0;23.0;;;;;;;OwnerOccupier;Poselenie Vnukovskoe
3274574;4379;2012-10-25;37;;11.0;;;;;;;OwnerOccupier;Poselenie Desjonovskoe
7400000;4380;2012-10-25;50;30.0;17.0;;;;;;;Investment;Novokosino
4240000;4381;2012-10-25;40;;15.0;;;;;;;OwnerOccupier;Tverskoe
5100000;4382;2012-10-25;31;19.0;4.0;;;;;;;Investment;Koptevo
4503212;4383;2012-10-25;57;;15.0;;;;;;;OwnerOccupier;Tverskoe
5700000;4384;2012-10-25;40;21.0;9.0;;;;;;;Investment;Rostokino
4773449;4385;2012-10-25;63;;;;;;;;;OwnerOccupier;Poselenie Vnukovskoe
8750000;4386;2012-10-25;70;36.0;8.0;;;;;;;Investment;Kosino-Uhtomskoe
4708271;4387;2012-10-25;62;;11.0;;;;;;;OwnerOccupier;Alekseevskoe
11918400;4388;2012-10-25;73;426.0;17.0;;;;;;;OwnerOccupier;Vojkovskoe
4680164;4389;2012-10-25;62;62.0;13.0;;;;;;;OwnerOccupier;Tverskoe
4787177;4390;2012-10-25;63;;7.0;;;;;;;OwnerOccupier;Poselenie Vnukovskoe
5300000;4391;2012-10-25;32;20.0;3.0;;;;;;;Investment;Juzhnoe Tushino
3317050;4392;2012-10-25;40;;1.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
4595500;4393;2012-10-25;50;;3.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
4651768;4394;2012-10-25;59;57.0;12.0;;;;;;;OwnerOccupier;Zapadnoe Degunino
2937092;4395;2012-10-25;40;40.0;15.0;;;;;;;OwnerOccupier;Poselenie Shherbinka
8500000;4396;2012-10-25;57;32.0;4.0;;;;;;;Investment;Marfino
3274574;4397;2012-10-25;37;;2.0;;;;;;;OwnerOccupier;Zapadnoe Degunino
3929586;4398;2012-10-25;40;40.0;6.0;;;;;;;OwnerOccupier;Poselenie Moskovskij
3708250;4399;2012-10-25;38;18.0;2.0;;;;;;;OwnerOccupier;Poselenie Voskresenskoe
6985160;4400;2012-10-26;40;38.0;14.0;;;;;;;OwnerOccupier;Pokrovskoe Streshnevo
7670520;4401;2012-10-26;58;54.0;7.0;;;;;;;OwnerOccupier;Mitino
6000000;4402;2012-10-26;42;28.0;3.0;;;;;;;Investment;Bogorodskoe
7700000;4403;2012-10-26;34;20.0;7.0;;;;;;;Investment;Krasnosel'skoe
4450000;4404;2012-10-26;35;20.0;4.0;;;;;;;Investment;Savelki
7250000;4405;2012-10-26;85;50.0;9.0;;;;;;;Investment;Poselenie Rjazanovskoe
5451970;4406;2012-10-26;79;79.0;2.0;;;;;;;OwnerOccupier;Poselenie Vnukovskoe
4150000;4407;2012-10-26;37;19.0;5.0;;;;;;;Investment;Krjukovo
15520000;4408;2012-10-26;89;;13.0;;;;;;;OwnerOccupier;Severnoe Tushino
5000000;4409;2012-10-26;81;60.0;3.0;;;;;;;Investment;Mozhajskoe
17500000;4410;2012-10-26;98;63.0;5.0;;;;;;;Investment;Chertanovo Central'noe
4465176;4411;2012-10-26;55;55.0;11.0;;;;;;;OwnerOccupier;Poselenie Desjonovskoe
4535300;4412;2012-10-26;58;;10.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
11000000;4413;2012-10-26;63;43.0;9.0;;;;;;;Investment;Kon'kovo
5090800;4414;2012-10-26;60;30.0;8.0;;;;;;;OwnerOccupier;Poselenie Voskresenskoe
4545000;4415;2012-10-26;50;;3.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
3749000;4416;2012-10-26;43;18.0;13.0;;;;;;;OwnerOccupier;Poselenie Voskresenskoe
6400000;4417;2012-10-26;38;23.0;5.0;;;;;;;Investment;Novogireevo
5259100;4418;2012-10-26;68;;6.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
2000000;4419;2012-10-26;63;45.0;1.0;;;;;;;Investment;Chertanovo Central'noe
4687997;4420;2012-10-26;61;61.0;8.0;;;;;;;OwnerOccupier;Poselenie Vnukovskoe
2864850;4421;2012-10-26;42;42.0;1.0;;;;;;;OwnerOccupier;Poselenie Filimonkovskoe
4562601;4422;2012-10-26;57;;9.0;;;;;;;OwnerOccupier;Poselenie Vnukovskoe
5682046;4423;2012-10-26;79;;;;;;;;;OwnerOccupier;Poselenie Vnukovskoe
6256800;4424;2012-10-26;79;75.0;13.0;;;;;;;OwnerOccupier;Nekrasovka
3800000;4425;2012-10-26;38;17.0;24.0;;;;;;;Investment;Otradnoe
8500000;4426;2012-10-27;59;38.0;3.0;;;;;;;Investment;Orehovo-Borisovo Juzhnoe
12950000;4427;2012-10-27;77;45.0;9.0;;;;;;;Investment;Ljublino
9200000;4428;2012-10-27;45;29.0;4.0;;;;;;;Investment;Dorogomilovo
4140682;4429;2012-10-27;44;17.0;10.0;;;;;;;OwnerOccupier;Poselenie Vnukovskoe
7181000;4430;2012-10-27;83;;7.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
6000000;4431;2012-10-27;38;19.0;15.0;;;;;;;Investment;Butyrskoe
6331792;4432;2012-10-27;39;;11.0;;;;;;;OwnerOccupier;Strogino
7550000;4433;2012-10-27;53;29.0;11.0;;;;;;;Investment;Mar'ino
990000;4434;2012-10-27;28;15.0;1.0;;;;;;;Investment;Mozhajskoe
4108780;4435;2012-10-27;51;;3.0;;;;;;;OwnerOccupier;Tverskoe
3274574;4436;2012-10-27;37;37.0;3.0;;;;;;;OwnerOccupier;Zapadnoe Degunino
5950000;4437;2012-10-29;32;18.0;8.0;;;;;;;Investment;Chertanovo Central'noe
6361150;4438;2012-10-29;43;;23.0;;;;;;;OwnerOccupier;Mitino
5289900;4439;2012-10-29;68;;10.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
3000000;4440;2012-10-29;27;14.0;;;;;;;;Investment;Ochakovo-Matveevskoe
2910000;4441;2012-10-29;18;14.0;2.0;;;;;;;Investment;Solncevo
4008900;4442;2012-10-29;48;;4.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
5400000;4443;2012-10-29;31;30.0;5.0;;;;;;;Investment;Horoshevo-Mnevniki
4162846;4444;2012-10-29;55;;;;;;;;;OwnerOccupier;Zapadnoe Degunino
5600000;4445;2012-10-29;34;19.0;7.0;;;;;;;Investment;Ochakovo-Matveevskoe
6415200;4446;2012-10-29;75;;16.0;;;;;;;OwnerOccupier;Nekrasovka
2000000;4447;2012-10-29;39;17.0;9.0;;;;;;;Investment;Juzhnoe Medvedkovo
6200000;4448;2012-10-29;35;20.0;7.0;;;;;;;Investment;Cheremushki
5800600;4449;2012-10-29;59;59.0;3.0;;;;;;;OwnerOccupier;Krjukovo
11307200;4450;2012-10-29;59;32.0;13.0;;;;;;;OwnerOccupier;Ochakovo-Matveevskoe
4900539;4451;2012-10-29;61;29.0;7.0;;;;;;;OwnerOccupier;Poselenie Voskresenskoe
6603093;4452;2012-10-29;39;;25.0;;;;;;;OwnerOccupier;Strogino
5289000;4453;2012-10-29;68;68.0;10.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
7923741;4454;2012-10-29;170;;1.0;;;;;;;OwnerOccupier;Poselenie Pervomajskoe
7050000;4455;2012-10-29;45;29.0;7.0;;;;;;;Investment;Fili Davydkovo
3317827;4456;2012-10-29;38;38.0;13.0;;;;;;;OwnerOccupier;Poselenie Vnukovskoe
3710221;4457;2012-10-29;56;;15.0;;;;;;;OwnerOccupier;Poselenie Shherbinka
5070000;4458;2012-10-30;34;20.0;9.0;;;;;;;Investment;Orehovo-Borisovo Juzhnoe
15700000;4459;2012-10-30;54;31.0;10.0;;;;;;;Investment;Juzhnoportovoe
3797364;4460;2012-10-30;41;;15.0;;;;;;;OwnerOccupier;Poselenie Vnukovskoe
3258000;4461;2012-10-30;36;;3.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
6688000;4462;2012-10-30;88;;14.0;;;;;;;OwnerOccupier;Poselenie Sosenskoe
3204295;4463;2012-10-30;63;;1.0;;;;;;;OwnerOccupier;Poselenie Filimonkovskoe
3838010;4464;2012-10-30;40;40.0;10.0;;;;;;;OwnerOccupier;Poselenie Moskovskij
8650000;4465;2012-10-30;59;38.0;4.0;;;;;;;Investment;Otradnoe
5550000;4466;2012-10-30;44;28.0;9.0;;;;;;;Investment;Birjulevo Zapadnoe
5268720;4467;2012-10-30;63;58.0;4.0;;;;;;;OwnerOccupier;Poselenie Voskresenskoe
5153050;4468;2012-10-30;63;30.0;9.0;;;;;;;OwnerOccupier;Poselenie Voskresenskoe
3529096;4469;2012-10-30;50;;16.0;;;;;;;OwnerOccupier;Poselenie Shherbinka
3274574;4470;2012-10-30;37;36.0;9.0;;;;;;;OwnerOccupier;Poselenie Pervomajskoe
6500000;4471;2012-10-30;44;28.0;9.0;;;;;;;Investment;Pechatniki
